 NUMERO DE PATAMARES
 XX
  3
ANO   DURACAO MENSAL DOS PATAMARES DE CARGA
      JAN     FEV     MAR     ABR     MAI     JUN     JUL     AGO     SET     OUT     NOV     DEZ   
      X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX
   2027 1.0362 1.0287 1.0313 1.0341 1.0303 1.0285 1.0291 1.0360 1.0510 1.0413 1.0231 1.0254
        1.0232 1.0074 1.0044 0.9954 0.9908 0.9898 0.9882 0.9901 0.9792 0.9916 1.0082 1.0137
        0.9697 0.9819 0.9850 0.9831 0.9818 0.9840 0.9804 0.9780 0.9768 0.9766 0.9858 0.9801
   2028 1.0362 1.0287 1.0313 1.0341 1.0303 1.0285 1.0291 1.0360 1.0510 1.0413 1.0231 1.0254
        1.0232 1.0074 1.0044 0.9954 0.9908 0.9898 0.9882 0.9901 0.9792 0.9916 1.0082 1.0137
        0.9697 0.9819 0.9850 0.9831 0.9818 0.9840 0.9804 0.9780 0.9768 0.9766 0.9858 0.9801
   2029 1.0362 1.0287 1.0313 1.0341 1.0303 1.0285 1.0291 1.0360 1.0510 1.0413 1.0231 1.0254
        1.0232 1.0074 1.0044 0.9954 0.9908 0.9898 0.9882 0.9901 0.9792 0.9916 1.0082 1.0137
        0.9697 0.9819 0.9850 0.9831 0.9818 0.9840 0.9804 0.9780 0.9768 0.9766 0.9858 0.9801
   2030 1.0362 1.0287 1.0313 1.0341 1.0303 1.0285 1.0291 1.0360 1.0510 1.0413 1.0231 1.0254
        1.0232 1.0074 1.0044 0.9954 0.9908 0.9898 0.9882 0.9901 0.9792 0.9916 1.0082 1.0137
        0.9697 0.9819 0.9850 0.9831 0.9818 0.9840 0.9804 0.9780 0.9768 0.9766 0.9858 0.9801
   2031 1.0362 1.0287 1.0313 1.0341 1.0303 1.0285 1.0291 1.0360 1.0510 1.0413 1.0231 1.0254
        1.0232 1.0074 1.0044 0.9954 0.9908 0.9898 0.9882 0.9901 0.9792 0.9916 1.0082 1.0137
        0.9697 0.9819 0.9850 0.9831 0.9818 0.9840 0.9804 0.9780 0.9768 0.9766 0.9858 0.9801
   2032 1.0362 1.0287 1.0313 1.0341 1.0303 1.0285 1.0291 1.0360 1.0510 1.0413 1.0231 1.0254
        1.0232 1.0074 1.0044 0.9954 0.9908 0.9898 0.9882 0.9901 0.9792 0.9916 1.0082 1.0137
        0.9697 0.9819 0.9850 0.9831 0.9818 0.9840 0.9804 0.9780 0.9768 0.9766 0.9858 0.9801
   2033 1.0362 1.0287 1.0313 1.0341 1.0303 1.0285 1.0291 1.0360 1.0510 1.0413 1.0231 1.0254
        1.0232 1.0074 1.0044 0.9954 0.9908 0.9898 0.9882 0.9901 0.9792 0.9916 1.0082 1.0137
        0.9697 0.9819 0.9850 0.9831 0.9818 0.9840 0.9804 0.9780 0.9768 0.9766 0.9858 0.9801
   2034 1.0362 1.0287 1.0313 1.0341 1.0303 1.0285 1.0291 1.0360 1.0510 1.0413 1.0231 1.0254
        1.0232 1.0074 1.0044 0.9954 0.9908 0.9898 0.9882 0.9901 0.9792 0.9916 1.0082 1.0137
        0.9697 0.9819 0.9850 0.9831 0.9818 0.9840 0.9804 0.9780 0.9768 0.9766 0.9858 0.9801
   2035 1.0362 1.0287 1.0313 1.0341 1.0303 1.0285 1.0291 1.0360 1.0510 1.0413 1.0231 1.0254
        1.0232 1.0074 1.0044 0.9954 0.9908 0.9898 0.9882 0.9901 0.9792 0.9916 1.0082 1.0137
        0.9697 0.9819 0.9850 0.9831 0.9818 0.9840 0.9804 0.9780 0.9768 0.9766 0.9858 0.9801
   2036 1.0362 1.0287 1.0313 1.0341 1.0303 1.0285 1.0291 1.0360 1.0510 1.0413 1.0231 1.0254
        1.0232 1.0074 1.0044 0.9954 0.9908 0.9898 0.9882 0.9901 0.9792 0.9916 1.0082 1.0137
        0.9697 0.9819 0.9850 0.9831 0.9818 0.9840 0.9804 0.9780 0.9768 0.9766 0.9858 0.9801
   3  2
   2021 1.0000 1.0000 1.0000 1.0000 0.9770 0.9879 0.9772 0.9890 0.9790 0.9798 0.9809 0.9804
        1.0000 1.0000 1.0000 1.0000 1.0014 1.0017 0.9983 1.0034 1.0034 0.9971 0.9921 0.9958
        1.0000 1.0000 1.0000 1.0000 1.0161 1.0086 1.0188 1.0072 1.0111 1.0119 1.0124 1.0128
   2022 0.9884 0.9831 0.9787 0.9796 0.9777 0.9879 0.9765 0.9892 0.9790 0.9797 0.9809 0.9799
        1.0006 0.9996 0.9949 0.9941 1.0020 1.0017 0.9976 1.0037 1.0034 0.9971 0.9921 0.9953
        1.0049 1.0084 1.0131 1.0130 1.0167 1.0086 1.0181 1.0075 1.0111 1.0119 1.0124 1.0123
   2023 0.9886 0.9827 0.9792 0.9791 0.9777 0.9879 0.9765 0.9892 0.9785 0.9802 0.9809 0.9790
        1.0008 0.9993 0.9954 0.9936 1.0020 1.0017 0.9976 1.0037 1.0029 0.9976 0.9921 0.9944
        1.0051 1.0081 1.0136 1.0124 1.0167 1.0086 1.0181 1.0075 1.0106 1.0124 1.0124 1.0114
   2024 0.9886 0.9829 0.9777 0.9811 0.9771 0.9876 0.9779 0.9889 0.9790 0.9811 0.9809 0.9795
        1.0008 0.9994 0.9939 0.9956 1.0013 1.0014 0.9990 1.0034 1.0034 0.9986 0.9921 0.9948
        1.0051 1.0082 1.0121 1.0145 1.0161 1.0082 1.0195 1.0072 1.0111 1.0134 1.0124 1.0118
   2025 0.9886 0.9831 0.9777 0.9801 0.9771 0.9876 0.9779 0.9886 0.9795 0.9811 0.9809 0.9799
        1.0008 0.9996 0.9939 0.9946 1.0013 1.0014 0.9990 1.0031 1.0039 0.9986 0.9921 0.9953
        1.0051 1.0084 1.0121 1.0135 1.0161 1.0082 1.0195 1.0069 1.0116 1.0134 1.0124 1.0123
   2026 0.9886 0.9831 0.9777 0.9801 0.9771 0.9876 0.9779 0.9886 0.9795 0.9811 0.9809 0.9799
        1.0008 0.9996 0.9939 0.9946 1.0013 1.0014 0.9990 1.0031 1.0039 0.9986 0.9921 0.9953
        1.0051 1.0084 1.0121 1.0135 1.0161 1.0082 1.0195 1.0069 1.0116 1.0134 1.0124 1.0123
   2027 0.9886 0.9831 0.9777 0.9801 0.9771 0.9876 0.9779 0.9886 0.9795 0.9811 0.9809 0.9799
        1.0008 0.9996 0.9939 0.9946 1.0013 1.0014 0.9990 1.0031 1.0039 0.9986 0.9921 0.9953
        1.0051 1.0084 1.0121 1.0135 1.0161 1.0082 1.0195 1.0069 1.0116 1.0134 1.0124 1.0123
   2028 0.9886 0.9831 0.9777 0.9801 0.9771 0.9876 0.9779 0.9886 0.9795 0.9811 0.9809 0.9799
        1.0008 0.9996 0.9939 0.9946 1.0013 1.0014 0.9990 1.0031 1.0039 0.9986 0.9921 0.9953
        1.0051 1.0084 1.0121 1.0135 1.0161 1.0082 1.0195 1.0069 1.0116 1.0134 1.0124 1.0123
   2029 0.9886 0.9831 0.9777 0.9801 0.9771 0.9876 0.9779 0.9886 0.9795 0.9811 0.9809 0.9799
        1.0008 0.9996 0.9939 0.9946 1.0013 1.0014 0.9990 1.0031 1.0039 0.9986 0.9921 0.9953
        1.0051 1.0084 1.0121 1.0135 1.0161 1.0082 1.0195 1.0069 1.0116 1.0134 1.0124 1.0123
   2030 0.9886 0.9831 0.9777 0.9801 0.9771 0.9876 0.9779 0.9886 0.9795 0.9811 0.9809 0.9799
        1.0008 0.9996 0.9939 0.9946 1.0013 1.0014 0.9990 1.0031 1.0039 0.9986 0.9921 0.9953
        1.0051 1.0084 1.0121 1.0135 1.0161 1.0082 1.0195 1.0069 1.0116 1.0134 1.0124 1.0123
   2031 0.9886 0.9831 0.9777 0.9801 0.9771 0.9876 0.9779 0.9886 0.9795 0.9811 0.9809 0.9799
        1.0008 0.9996 0.9939 0.9946 1.0013 1.0014 0.9990 1.0031 1.0039 0.9986 0.9921 0.9953
        1.0051 1.0084 1.0121 1.0135 1.0161 1.0082 1.0195 1.0069 1.0116 1.0134 1.0124 1.0123
   2032 0.9886 0.9831 0.9777 0.9801 0.9771 0.9876 0.9779 0.9886 0.9795 0.9811 0.9809 0.9799
        1.0008 0.9996 0.9939 0.9946 1.0013 1.0014 0.9990 1.0031 1.0039 0.9986 0.9921 0.9953
        1.0051 1.0084 1.0121 1.0135 1.0161 1.0082 1.0195 1.0069 1.0116 1.0134 1.0124 1.0123
   2033 0.9886 0.9831 0.9777 0.9801 0.9771 0.9876 0.9779 0.9886 0.9795 0.9811 0.9809 0.9799
        1.0008 0.9996 0.9939 0.9946 1.0013 1.0014 0.9990 1.0031 1.0039 0.9986 0.9921 0.9953
        1.0051 1.0084 1.0121 1.0135 1.0161 1.0082 1.0195 1.0069 1.0116 1.0134 1.0124 1.0123
   2034 0.9886 0.9831 0.9777 0.9801 0.9771 0.9876 0.9779 0.9886 0.9795 0.9811 0.9809 0.9799
        1.0008 0.9996 0.9939 0.9946 1.0013 1.0014 0.9990 1.0031 1.0039 0.9986 0.9921 0.9953
        1.0051 1.0084 1.0121 1.0135 1.0161 1.0082 1.0195 1.0069 1.0116 1.0134 1.0124 1.0123
   2035 0.9886 0.9831 0.9777 0.9801 0.9771 0.9876 0.9779 0.9886 0.9795 0.9811 0.9809 0.9799
        1.0008 0.9996 0.9939 0.9946 1.0013 1.0014 0.9990 1.0031 1.0039 0.9986 0.9921 0.9953
        1.0051 1.0084 1.0121 1.0135 1.0161 1.0082 1.0195 1.0069 1.0116 1.0134 1.0124 1.0123
   2036 0.9886 0.9831 0.9777 0.9801 0.9771 0.9876 0.9779 0.9886 0.9795 0.9811 0.9809 0.9799
        1.0008 0.9996 0.9939 0.9946 1.0013 1.0014 0.9990 1.0031 1.0039 0.9986 0.9921 0.9953
        1.0051 1.0084 1.0121 1.0135 1.0161 1.0082 1.0195 1.0069 1.0116 1.0134 1.0124 1.0123
   3  3
   2021 1.0000 1.0000 1.0000 1.0000 0.8895 0.9164 0.9210 0.9334 0.8968 0.9029 0.8520 0.8414
        1.0000 1.0000 1.0000 1.0000 1.0877 1.0608 1.0557 1.0712 1.0923 1.0979 1.0828 1.0745
        1.0000 1.0000 1.0000 1.0000 1.0436 1.0382 1.0381 1.0215 1.0193 1.0088 1.0215 1.0389
   2022 0.8490 0.8625 0.7963 0.8277 0.8924 0.9172 0.9198 0.9352 0.8975 0.9036 0.8529 0.8404
        1.0713 1.0804 1.0943 1.1041 1.0903 1.0603 1.0533 1.0723 1.0920 1.0976 1.0826 1.0724
        1.0298 1.0220 1.0458 1.0438 1.0456 1.0378 1.0360 1.0226 1.0190 1.0086 1.0212 1.0367
   2023 0.8512 0.8620 0.7989 0.8259 0.8928 0.9175 0.9200 0.9354 0.8963 0.9049 0.8532 0.8374
        1.0731 1.0788 1.0967 1.1010 1.0902 1.0601 1.0531 1.0722 1.0903 1.0988 1.0825 1.0684
        1.0311 1.0201 1.0479 1.0406 1.0453 1.0377 1.0359 1.0225 1.0175 1.0097 1.0211 1.0328
   2024 0.8512 0.8625 0.7934 0.8353 0.8907 0.9157 0.9234 0.9342 0.8977 0.9070 0.8533 0.8390
        1.0731 1.0793 1.0891 1.1135 1.0876 1.0580 1.0570 1.0708 1.0919 1.1014 1.0825 1.0703
        1.0311 1.0206 1.0406 1.0524 1.0428 1.0356 1.0397 1.0211 1.0190 1.0121 1.0211 1.0347
   2025 0.8517 0.8640 0.7941 0.8311 0.8911 0.9160 0.9237 0.9333 0.8994 0.9073 0.8537 0.8409
        1.0732 1.0803 1.0890 1.1072 1.0875 1.0578 1.0568 1.0692 1.0934 1.1012 1.0824 1.0723
        1.0308 1.0213 1.0404 1.0462 1.0425 1.0355 1.0396 1.0196 1.0203 1.0120 1.0209 1.0365
   2026 0.8517 0.8640 0.7941 0.8311 0.8911 0.9160 0.9237 0.9333 0.8994 0.9073 0.8537 0.8409
        1.0732 1.0803 1.0890 1.1072 1.0875 1.0578 1.0568 1.0692 1.0934 1.1012 1.0824 1.0723
        1.0308 1.0213 1.0404 1.0462 1.0425 1.0355 1.0396 1.0196 1.0203 1.0120 1.0209 1.0365
   2027 0.8517 0.8640 0.7941 0.8311 0.8911 0.9160 0.9237 0.9333 0.8994 0.9073 0.8537 0.8409
        1.0732 1.0803 1.0890 1.1072 1.0875 1.0578 1.0568 1.0692 1.0934 1.1012 1.0824 1.0723
        1.0308 1.0213 1.0404 1.0462 1.0425 1.0355 1.0396 1.0196 1.0203 1.0120 1.0209 1.0365
   2028 0.8517 0.8640 0.7941 0.8311 0.8911 0.9160 0.9237 0.9333 0.8994 0.9073 0.8537 0.8409
        1.0732 1.0803 1.0890 1.1072 1.0875 1.0578 1.0568 1.0692 1.0934 1.1012 1.0824 1.0723
        1.0308 1.0213 1.0404 1.0462 1.0425 1.0355 1.0396 1.0196 1.0203 1.0120 1.0209 1.0365
   2029 0.8517 0.8640 0.7941 0.8311 0.8911 0.9160 0.9237 0.9333 0.8994 0.9073 0.8537 0.8409
        1.0732 1.0803 1.0890 1.1072 1.0875 1.0578 1.0568 1.0692 1.0934 1.1012 1.0824 1.0723
        1.0308 1.0213 1.0404 1.0462 1.0425 1.0355 1.0396 1.0196 1.0203 1.0120 1.0209 1.0365
   2030 0.8517 0.8640 0.7941 0.8311 0.8911 0.9160 0.9237 0.9333 0.8994 0.9073 0.8537 0.8409
        1.0732 1.0803 1.0890 1.1072 1.0875 1.0578 1.0568 1.0692 1.0934 1.1012 1.0824 1.0723
        1.0308 1.0213 1.0404 1.0462 1.0425 1.0355 1.0396 1.0196 1.0203 1.0120 1.0209 1.0365
   2031 0.8517 0.8640 0.7941 0.8311 0.8911 0.9160 0.9237 0.9333 0.8994 0.9073 0.8537 0.8409
        1.0732 1.0803 1.0890 1.1072 1.0875 1.0578 1.0568 1.0692 1.0934 1.1012 1.0824 1.0723
        1.0308 1.0213 1.0404 1.0462 1.0425 1.0355 1.0396 1.0196 1.0203 1.0120 1.0209 1.0365
   2032 0.8517 0.8640 0.7941 0.8311 0.8911 0.9160 0.9237 0.9333 0.8994 0.9073 0.8537 0.8409
        1.0732 1.0803 1.0890 1.1072 1.0875 1.0578 1.0568 1.0692 1.0934 1.1012 1.0824 1.0723
        1.0308 1.0213 1.0404 1.0462 1.0425 1.0355 1.0396 1.0196 1.0203 1.0120 1.0209 1.0365
   2033 0.8517 0.8640 0.7941 0.8311 0.8911 0.9160 0.9237 0.9333 0.8994 0.9073 0.8537 0.8409
        1.0732 1.0803 1.0890 1.1072 1.0875 1.0578 1.0568 1.0692 1.0934 1.1012 1.0824 1.0723
        1.0308 1.0213 1.0404 1.0462 1.0425 1.0355 1.0396 1.0196 1.0203 1.0120 1.0209 1.0365
   2034 0.8517 0.8640 0.7941 0.8311 0.8911 0.9160 0.9237 0.9333 0.8994 0.9073 0.8537 0.8409
        1.0732 1.0803 1.0890 1.1072 1.0875 1.0578 1.0568 1.0692 1.0934 1.1012 1.0824 1.0723
        1.0308 1.0213 1.0404 1.0462 1.0425 1.0355 1.0396 1.0196 1.0203 1.0120 1.0209 1.0365
   2035 0.8517 0.8640 0.7941 0.8311 0.8911 0.9160 0.9237 0.9333 0.8994 0.9073 0.8537 0.8409
        1.0732 1.0803 1.0890 1.1072 1.0875 1.0578 1.0568 1.0692 1.0934 1.1012 1.0824 1.0723
        1.0308 1.0213 1.0404 1.0462 1.0425 1.0355 1.0396 1.0196 1.0203 1.0120 1.0209 1.0365
   2036 0.8517 0.8640 0.7941 0.8311 0.8911 0.9160 0.9237 0.9333 0.8994 0.9073 0.8537 0.8409
        1.0732 1.0803 1.0890 1.1072 1.0875 1.0578 1.0568 1.0692 1.0934 1.1012 1.0824 1.0723
        1.0308 1.0213 1.0404 1.0462 1.0425 1.0355 1.0396 1.0196 1.0203 1.0120 1.0209 1.0365
   3  4
   2021 1.0000 1.0000 1.0000 1.0000 1.3814 1.3850 1.4270 1.4043 1.6176 1.6608 2.1188 2.1462
        1.0000 1.0000 1.0000 1.0000 1.0122 1.0090 1.0912 1.0258 0.6339 0.6499 0.5090 0.4842
        1.0000 1.0000 1.0000 1.0000 0.7179 0.6995 0.6227 0.6693 0.7977 0.8033 0.7684 0.7057
   2022 2.3159 2.2368 2.1296 1.7397 1.3668 1.3867 1.4488 1.3873 1.6196 1.6631 2.1208 2.1777
        0.5051 0.4843 0.4932 0.6723 0.9997 1.0105 1.1061 1.0124 0.6334 0.6491 0.5079 0.4906
        0.6744 0.6860 0.7370 0.7613 0.7103 0.6975 0.6297 0.6612 0.7967 0.8025 0.7681 0.7153
   2023 2.2785 2.2761 2.1021 1.7631 1.3669 1.3869 1.4491 1.3874 1.6378 1.6449 2.1210 2.2416
        0.4964 0.4925 0.4869 0.6817 0.9995 1.0107 1.1061 1.0123 0.6404 0.6418 0.5078 0.5049
        0.6634 0.6976 0.7271 0.7716 0.7103 0.6973 0.6295 0.6612 0.8054 0.7935 0.7681 0.7362
   2024 2.2785 2.2639 2.1883 1.6726 1.3820 1.4037 1.4100 1.4046 1.6198 1.6095 2.1211 2.2095
        0.4964 0.4899 0.5069 0.6467 1.0106 1.0229 1.0762 1.0249 0.6334 0.6280 0.5077 0.4977
        0.6634 0.6938 0.7570 0.7320 0.7182 0.7057 0.6125 0.6694 0.7966 0.7764 0.7681 0.7256
   2025 2.2787 2.2377 2.1886 1.7164 1.3821 1.4040 1.4104 1.4221 1.6026 1.6101 2.1217 2.1783
        0.4963 0.4841 0.5071 0.6641 1.0104 1.0233 1.0762 1.0374 0.6264 0.6277 0.5074 0.4904
        0.6634 0.6856 0.7568 0.7512 0.7182 0.7053 0.6122 0.6778 0.7877 0.7762 0.7680 0.7151
   2026 2.2787 2.2377 2.1886 1.7164 1.3821 1.4040 1.4104 1.4221 1.6026 1.6101 2.1217 2.1783
        0.4963 0.4841 0.5071 0.6641 1.0104 1.0233 1.0762 1.0374 0.6264 0.6277 0.5074 0.4904
        0.6634 0.6856 0.7568 0.7512 0.7182 0.7053 0.6122 0.6778 0.7877 0.7762 0.7680 0.7151
   2027 2.2787 2.2377 2.1886 1.7164 1.3821 1.4040 1.4104 1.4221 1.6026 1.6101 2.1217 2.1783
        0.4963 0.4841 0.5071 0.6641 1.0104 1.0233 1.0762 1.0374 0.6264 0.6277 0.5074 0.4904
        0.6634 0.6856 0.7568 0.7512 0.7182 0.7053 0.6122 0.6778 0.7877 0.7762 0.7680 0.7151
   2028 2.2787 2.2377 2.1886 1.7164 1.3821 1.4040 1.4104 1.4221 1.6026 1.6101 2.1217 2.1783
        0.4963 0.4841 0.5071 0.6641 1.0104 1.0233 1.0762 1.0374 0.6264 0.6277 0.5074 0.4904
        0.6634 0.6856 0.7568 0.7512 0.7182 0.7053 0.6122 0.6778 0.7877 0.7762 0.7680 0.7151
   2029 2.2787 2.2377 2.1886 1.7164 1.3821 1.4040 1.4104 1.4221 1.6026 1.6101 2.1217 2.1783
        0.4963 0.4841 0.5071 0.6641 1.0104 1.0233 1.0762 1.0374 0.6264 0.6277 0.5074 0.4904
        0.6634 0.6856 0.7568 0.7512 0.7182 0.7053 0.6122 0.6778 0.7877 0.7762 0.7680 0.7151
   2030 2.2787 2.2377 2.1886 1.7164 1.3821 1.4040 1.4104 1.4221 1.6026 1.6101 2.1217 2.1783
        0.4963 0.4841 0.5071 0.6641 1.0104 1.0233 1.0762 1.0374 0.6264 0.6277 0.5074 0.4904
        0.6634 0.6856 0.7568 0.7512 0.7182 0.7053 0.6122 0.6778 0.7877 0.7762 0.7680 0.7151
   2031 2.2787 2.2377 2.1886 1.7164 1.3821 1.4040 1.4104 1.4221 1.6026 1.6101 2.1217 2.1783
        0.4963 0.4841 0.5071 0.6641 1.0104 1.0233 1.0762 1.0374 0.6264 0.6277 0.5074 0.4904
        0.6634 0.6856 0.7568 0.7512 0.7182 0.7053 0.6122 0.6778 0.7877 0.7762 0.7680 0.7151
   2032 2.2787 2.2377 2.1886 1.7164 1.3821 1.4040 1.4104 1.4221 1.6026 1.6101 2.1217 2.1783
        0.4963 0.4841 0.5071 0.6641 1.0104 1.0233 1.0762 1.0374 0.6264 0.6277 0.5074 0.4904
        0.6634 0.6856 0.7568 0.7512 0.7182 0.7053 0.6122 0.6778 0.7877 0.7762 0.7680 0.7151
   2033 2.2787 2.2377 2.1886 1.7164 1.3821 1.4040 1.4104 1.4221 1.6026 1.6101 2.1217 2.1783
        0.4963 0.4841 0.5071 0.6641 1.0104 1.0233 1.0762 1.0374 0.6264 0.6277 0.5074 0.4904
        0.6634 0.6856 0.7568 0.7512 0.7182 0.7053 0.6122 0.6778 0.7877 0.7762 0.7680 0.7151
   2034 2.2787 2.2377 2.1886 1.7164 1.3821 1.4040 1.4104 1.4221 1.6026 1.6101 2.1217 2.1783
        0.4963 0.4841 0.5071 0.6641 1.0104 1.0233 1.0762 1.0374 0.6264 0.6277 0.5074 0.4904
        0.6634 0.6856 0.7568 0.7512 0.7182 0.7053 0.6122 0.6778 0.7877 0.7762 0.7680 0.7151
   2035 2.2787 2.2377 2.1886 1.7164 1.3821 1.4040 1.4104 1.4221 1.6026 1.6101 2.1217 2.1783
        0.4963 0.4841 0.5071 0.6641 1.0104 1.0233 1.0762 1.0374 0.6264 0.6277 0.5074 0.4904
        0.6634 0.6856 0.7568 0.7512 0.7182 0.7053 0.6122 0.6778 0.7877 0.7762 0.7680 0.7151
   2036 2.2787 2.2377 2.1886 1.7164 1.3821 1.4040 1.4104 1.4221 1.6026 1.6101 2.1217 2.1783
        0.4963 0.4841 0.5071 0.6641 1.0104 1.0233 1.0762 1.0374 0.6264 0.6277 0.5074 0.4904
        0.6634 0.6856 0.7568 0.7512 0.7182 0.7053 0.6122 0.6778 0.7877 0.7762 0.7680 0.7151
   3  8
   2021 0.6285 0.5795 0.4793 0.4892 0.0550 0.0497 0.0544 0.0574 0.4532 0.4999 0.4951 0.5053
        1.9948 1.8989 1.6699 2.4350 3.1230 3.0281 3.3428 3.1886 2.2427 2.4402 1.7549 1.7698
        0.6609 0.7156 0.8763 0.6461 0.7991 0.8580 0.7234 0.7885 0.7515 0.6418 0.8307 0.8036
   2022 0.5987 0.5506 0.5010 0.5149 0.0525 0.0497 0.0570 0.0548 0.4532 0.4999 0.4951 0.5281
        1.9446 1.8476 1.7115 2.4661 3.1023 3.0281 3.3651 3.1660 2.2427 2.4402 1.7549 1.8140
        0.6836 0.7438 0.8450 0.6252 0.8300 0.8580 0.6964 0.8207 0.7515 0.6418 0.8307 0.7750
   2023 0.5714 0.5795 0.4793 0.5435 0.0525 0.0497 0.0570 0.0548 0.4759 0.4760 0.4951 0.5809
        1.8969 1.8989 1.6699 2.4968 3.1023 3.0281 3.3651 3.1660 2.2710 2.4106 1.7549 1.9077
        0.7080 0.7156 0.8763 0.6058 0.8300 0.8580 0.6964 0.8207 0.7264 0.6628 0.8307 0.7235
   2024 0.5714 0.5702 0.5511 0.4447 0.0550 0.0522 0.0521 0.0574 0.4532 0.4348 0.4951 0.5534
        1.8969 1.8826 1.8000 2.3751 3.1230 3.0499 3.3192 3.1886 2.2427 2.3537 1.7549 1.8596
        0.7080 0.7241 0.7889 0.6923 0.7991 0.8251 0.7529 0.7885 0.7515 0.7090 0.8307 0.7483
   2025 0.5714 0.5700 0.5511 0.4456 0.0550 0.0522 0.0521 0.0574 0.4532 0.4348 0.4951 0.5534
        1.8969 1.9130 1.8000 2.2178 3.1230 3.0499 3.3192 3.0631 2.3213 2.3537 1.7549 1.9002
        0.7080 0.6976 0.7889 0.7669 0.7991 0.8251 0.7529 0.8224 0.7130 0.7090 0.8307 0.7148
   2026 0.5454 0.5417 0.6073 0.4456 0.0524 0.0547 0.0521 0.0574 0.4326 0.3967 0.4951 0.5534
        1.8111 1.8185 1.9834 2.2178 2.9772 3.2027 3.3192 3.0631 2.2152 2.1480 1.7549 1.9002
        0.7682 0.7644 0.6753 0.7669 0.8619 0.7604 0.7529 0.8224 0.7784 0.8360 0.8307 0.7148
   2027 0.5197 0.5417 0.6073 0.4674 0.0524 0.0573 0.0498 0.0601 0.4326 0.3778 0.5211 0.5784
        1.7253 1.8185 1.9834 2.3262 2.9772 3.3551 3.1733 3.2099 2.2152 2.0450 1.8476 1.9868
        0.8284 0.7644 0.6753 0.7065 0.8619 0.6959 0.8217 0.7591 0.7784 0.8995 0.7719 0.6546
   2028 0.5454 0.5506 0.6353 0.4018 0.0575 0.0547 0.0475 0.0629 0.4119 0.3967 0.4951 0.5031
        1.8111 1.8476 2.0758 1.9996 3.2689 3.2027 3.0279 3.3568 2.1096 2.1480 1.7549 1.7277
        0.7682 0.7438 0.6182 0.8881 0.7363 0.7604 0.8903 0.6957 0.8434 0.8360 0.8307 0.8350
   2029 0.5454 0.5506 0.6353 0.4018 0.0575 0.0547 0.0475 0.0629 0.4119 0.3967 0.4951 0.5031
        1.8111 1.8476 2.0758 1.9996 3.2689 3.2027 3.0279 3.3568 2.1096 2.1480 1.7549 1.7277
        0.7682 0.7438 0.6182 0.8881 0.7363 0.7604 0.8903 0.6957 0.8434 0.8360 0.8307 0.8350
   2030 0.5454 0.5506 0.6353 0.4018 0.0575 0.0547 0.0475 0.0629 0.4119 0.3967 0.4951 0.5031
        1.8111 1.8476 2.0758 1.9996 3.2689 3.2027 3.0279 3.3568 2.1096 2.1480 1.7549 1.7277
        0.7682 0.7438 0.6182 0.8881 0.7363 0.7604 0.8903 0.6957 0.8434 0.8360 0.8307 0.8350
   2031 0.5454 0.5506 0.6353 0.4018 0.0575 0.0547 0.0475 0.0629 0.4119 0.3967 0.4951 0.5031
        1.8111 1.8476 2.0758 1.9996 3.2689 3.2027 3.0279 3.3568 2.1096 2.1480 1.7549 1.7277
        0.7682 0.7438 0.6182 0.8881 0.7363 0.7604 0.8903 0.6957 0.8434 0.8360 0.8307 0.8350
   2032 0.5454 0.5506 0.6353 0.4018 0.0575 0.0547 0.0475 0.0629 0.4119 0.3967 0.4951 0.5031
        1.8111 1.8476 2.0758 1.9996 3.2689 3.2027 3.0279 3.3568 2.1096 2.1480 1.7549 1.7277
        0.7682 0.7438 0.6182 0.8881 0.7363 0.7604 0.8903 0.6957 0.8434 0.8360 0.8307 0.8350
   2033 0.5454 0.5506 0.6353 0.4018 0.0575 0.0547 0.0475 0.0629 0.4119 0.3967 0.4951 0.5031
        1.8111 1.8476 2.0758 1.9996 3.2689 3.2027 3.0279 3.3568 2.1096 2.1480 1.7549 1.7277
        0.7682 0.7438 0.6182 0.8881 0.7363 0.7604 0.8903 0.6957 0.8434 0.8360 0.8307 0.8350
   2034 0.5454 0.5506 0.6353 0.4018 0.0575 0.0547 0.0475 0.0629 0.4119 0.3967 0.4951 0.5031
        1.8111 1.8476 2.0758 1.9996 3.2689 3.2027 3.0279 3.3568 2.1096 2.1480 1.7549 1.7277
        0.7682 0.7438 0.6182 0.8881 0.7363 0.7604 0.8903 0.6957 0.8434 0.8360 0.8307 0.8350
   2035 0.5454 0.5506 0.6353 0.4018 0.0575 0.0547 0.0475 0.0629 0.4119 0.3967 0.4951 0.5031
        1.8111 1.8476 2.0758 1.9996 3.2689 3.2027 3.0279 3.3568 2.1096 2.1480 1.7549 1.7277
        0.7682 0.7438 0.6182 0.8881 0.7363 0.7604 0.8903 0.6957 0.8434 0.8360 0.8307 0.8350
   2036 0.5454 0.5506 0.6353 0.4018 0.0575 0.0547 0.0475 0.0629 0.4119 0.3967 0.4951 0.5031
        1.8111 1.8476 2.0758 1.9996 3.2689 3.2027 3.0279 3.3568 2.1096 2.1480 1.7549 1.7277
        0.7682 0.7438 0.6182 0.8881 0.7363 0.7604 0.8903 0.6957 0.8434 0.8360 0.8307 0.8350
   4  1
