 PATAMAR DE DEFICIT
 NUMERO DE PATAMARES DE DEFICIT
 XXX
   1
 CUSTO DO DEFICIT
 NUM|NOME SSIS.|    CUSTO DE DEFICIT POR PATAMAR  | P.U. CORTE POR PATAMAR|
 XXX|XXXXXXXXXX|  |XXXX.XX XXXX.XX XXXX.XX XXXX.XX|X.XXX X.XXX X.XXX X.XXX|
 1   SUDESTE     0 6524.05 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000 
 2   SUL         0 6524.05 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000 
 3   NORDESTE    0 6524.05 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000 
 4   NORTE       0 6524.05 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000 
 11  NOFICT1     1
 999
 LIMITES DE INTERCAMBIO
 A   B   A->B    B->A
 XXX XXX XJAN. XXXFEV. XXXMAR. XXXABR. XXXMAI. XXXJUN. XXXJUL. XXXAGO. XXXSET. XXXOUT. XXXNOV. XXXDEZ.
   1   2
2024    49270.  49739.  48914.  47097.  44679.  43908.  43522.  44477.  46103.  47302.  46656.  46616.
2025    50859.  51893.  50004.  48643.  46142.  45374.  44976.  45952.  47606.  48844.  48173.  48133.
2026    52535.  53609.  51639.  50216.  47637.  46850.  46440.  47446.  49156.  50436.  49747.  49705.
2027    54163.  55270.  53222.  51740.  49085.  48280.  47857.  48894.  50657.  51978.  51273.  51228.
2028    55789.  56331.  55352.  53260.  50532.  49672.  49238.  50316.  52158.  53521.  52797.  52752.
2029    57484.  58668.  56457.  54844.  52038.  51197.  50748.  51847.  53719.  55125.  54385.  54337.
2030    59259.  60483.  58184.  56501.  53613.  52755.  52291.  53422.  55354.  56806.  56048.  55997.
2031    61097.  62362.  59972.  58218.  55245.  54367.  53890.  55055.  57048.  58546.  57768.  57716.
2032    63037.  63670.  62470.  60029.  56967.  56028.  55537.  56750.  58835.  60384.  59586.  59531.
2033    65067.  66420.  63833.  61923.  58768.  57849.  57340.  58577.  60702.  62302.  61486.  61428.
2034    67164.  68565.  65873.  63877.  60626.  59686.  59162.  60437.  62632.  64285.  63448.  63388.
2035    69406.  70858.  68053.  65969.  62616.  61651.  61111.  62427.  64697.  66408.  65547.  65485.
2036    71749.  72492.  71019.  68152.  64692.  63658.  63099.  64473.  66852.  68622.  67740.  67674.
POS     71749.  72492.  71019.  68152.  64692.  63658.  63099.  64473.  66852.  68622.  67740.  67674.
   2
2021    12958.  13253.  13069.  12013.  11584.  11693.  11519.  11405.  11687.  12058.  12349.  12575.
2022    13608.  13862.  13242.  12635.  11878.  11978.  11970.  11961.  11881.  12207.  12553.  12783.
2023    14123.  14387.  13743.  13113.  12328.  12431.  12423.  12414.  12331.  12669.  13028.  13267.
2024    14651.  14924.  14257.  13603.  12788.  12886.  12864.  12868.  12791.  13143.  13515.  13763.
2025    15198.  15710.  14583.  14111.  13266.  13378.  13369.  13359.  13269.  13634.  14020.  14277.
2026    15726.  16255.  15089.  14601.  13726.  13842.  13833.  13822.  13729.  14107.  14506.  14772.
2027    16260.  16807.  15602.  15097.  14193.  14312.  14303.  14292.  14196.  14586.  15000.  15274.
2028    16811.  17124.  16358.  15608.  14673.  14785.  14760.  14764.  14677.  15080.  15507.  15791.
2029    17379.  17964.  16676.  16136.  15169.  15297.  15287.  15276.  15173.  15590.  16032.  16326.
2030    17965.  18570.  17238.  16680.  15681.  15813.  15802.  15790.  15685.  16115.  16572.  16876.
2031    18575.  19200.  17823.  17246.  16213.  16350.  16339.  16326.  16217.  16662.  17135.  17449.
2032    19218.  19577.  18701.  17844.  16775.  16903.  16874.  16879.  16779.  17240.  17728.  18053.
2033    19892.  20561.  19087.  18469.  17363.  17509.  17497.  17484.  17367.  17844.  18349.  18686.
2034    20587.  21280.  19754.  19114.  17969.  18121.  18109.  18095.  17974.  18467.  18991.  19339.
2035    21308.  22025.  20445.  19783.  18598.  18755.  18743.  18728.  18603.  19114.  19656.  20016.
2036    22072.  22484.  21478.  20493.  19266.  19413.  19379.  19385.  19270.  19800.  20361.  20734.
POS     22072.  22484.  21478.  20493.  19266.  19413.  19379.  19385.  19270.  19800.  20361.  20734.
   3
